,Text,Language,lang_abbr,text_pp
7513,quindi uno alla volta assicurati di pronunciare .la parola nel modo giusto vai su google e digita la parola e nella ricerca in alto vedrai una piccola icona di un altoparlante fare clic su quell'altoparlante.,Italian,Ita,quindi uno alla volta assicurati di pronunciare la parola nel modo giusto vai su google e digita la parola e nella ricerca in alto vedrai una piccola icona di un altoparlante fare clic su quell
7207,"Il progetto non prevede una pronuncia ufficiale del suo nome proprio, ma lascia libertà di pronunciarlo secondo le proprie preferenze.",Italian,Ita,Il progetto non prevede una pronuncia ufficiale del suo nome proprio ma lascia libert di pronunciarlo secondo le proprie preferenze
7700,che ne dici di avere una pizza per cena stasera?,Italian,Ita,che ne dici di avere una pizza per cena stasera
7408,Per hard computing si intende la risoluzione di un problema tramite l'esecuzione di un algoritmo ben definito e decidibile.,Italian,Ita,Per hard computing si intende la risoluzione di un problema tramite l di un algoritmo ben definito e decidibile
7379,"Gli esempi di addestramento (in inglese chiamati training examples) si assume provengano da una qualche distribuzione di probabilità, generalmente sconosciuta e considerata rappresentativa dello spazio delle occorrenze del fenomeno da apprendere; la macchina ha il compito di costruire un modello probabilistico generale dello spazio delle occorrenze, in maniera tale da essere in grado di produrre previsioni sufficientemente accurate quando sottoposta a nuovi casi.",Italian,Ita,Gli esempi di addestramento in inglese chiamati training examples si assume provengano da una qualche distribuzione di probabilit generalmente sconosciuta e considerata rappresentativa dello spazio delle occorrenze del fenomeno da apprendere la macchina ha il compito di costruire un modello probabilistico generale dello spazio delle occorrenze in maniera tale da essere in grado di produrre previsioni sufficientemente accurate quando sottoposta a nuovi casi
7489,"così la prossima volta che prendi i compiti di matematica a scuola, ad esempio, e se hai lasciato il tuo libro di matematica a scuola, puoi dire ai tuoi amici che sei in un vero problema ora potresti pensare che la parola aggiustare abbia qualcosa da fare con la riparazione di qualcosa.",Italian,Ita,cosc la prossima volta che prendi i compiti di matematica a scuola ad esempio e se hai lasciato il tuo libro di matematica a scuola puoi dire ai tuoi amici che sei in un vero problema ora potresti pensare che la parola aggiustare abbia qualcosa da fare con la riparazione di qualcosa
7298,L'atteggiamento del mondo scientifico verso Wikimedia come strumento di consultazione non è stato solo negativo.,Italian,Ita,L del mondo scientifico verso Wikimedia come strumento di consultazione non stato solo negativo
7749,chiedendo a qualcuno di aspettare.,Italian,Ita,chiedendo a qualcuno di aspettare
7626,puoi coprirmi come puoi lavorare invece di me mentre io ' sto vedendo il mio amico.,Italian,Ita,puoi coprirmi come puoi lavorare invece di me mentre io sto vedendo il mio amico
7267,"[41] I contenuti di Wikipedia sono consultabili anche tramite dispositivi mobili (cellulari, palmari, smartphone, ecc.).",Italian,Ita, I contenuti di Wikipedia sono consultabili anche tramite dispositivi mobili cellulari palmari smartphone ecc
7189,"Originariamente pubblicata sotto la licenza libera GFDL, dal 15 giugno 2009 è migrata alla licenza Creative Commons BY-SA 3.0, più compatibile con gli scopi e gli usi di Wikipedia e in generale dei progetti Wikimedia (le licenze Creative Commons non esistevano nel 2001 alla nascita del progetto).",Italian,Ita,Originariamente pubblicata sotto la licenza libera GFDL dal giugno migrata alla licenza Creative Commons BYSA  pixf compatibile con gli scopi e gli usi di Wikipedia e in generale dei progetti Wikimedia le licenze Creative Commons non esistevano nel alla nascita del progetto
7446,"Ad esempio, il sistema ALVINN[33] ha usato le sue strategie per imparare a guidare senza assistenza a 70 miglia all'ora per 90 miglia su strade pubbliche, tra le altre auto.",Italian,Ita,Ad esempio il sistema ALVINN ha usato le sue strategie per imparare a guidare senza assistenza a miglia all per miglia su strade pubbliche tra le altre auto
7182,Caratteristica delle voci di Wikipedia è inoltre l'avere frequenti collegamenti ipertestuali ad altre voci dell'enciclopedia che permettono una facile navigazione nel Portale e un più facile approfondimento di altre voci con uno stile dunque che ricorda il Web 1.0 o Web statico mentre di fatto la piattaforma Mediawiki appartiene al Web 2.0 o Web dinamico.,Italian,Ita,Caratteristica delle voci di Wikipedia inoltre l frequenti collegamenti ipertestuali ad altre voci dell che permettono una facile navigazione nel Portale e un pixf facile approfondimento di altre voci con uno stile dunque che ricorda il Web  o Web statico mentre di fatto la piattaforma Mediawiki appartiene al Web  o Web dinamico
7805,oh mamma ti amo così tanto e avevi ragione l'aspetto e le ricchezze non sono tutto il pane d'oro era inutile perché non potevo mangiarlo e l'uomo anche se.,Italian,Ita,oh mamma ti amo cosc tanto e avevi ragione l e le ricchezze non sono tutto il pane d era inutile perch non potevo mangiarlo e l anche se
7302,"In un articolo del 2004, The Faith-Based Encyclopedia (L'enciclopedia basata sulla fiducia) l'ex direttore della Britannica Robert McHenry, criticò l'approccio wiki, sostenendo che «…per quanto vicina — in qualche momento della sua vita — al raggiungimento della credibilità, una voce di Wikipedia è sempre aperta a qualche ficcanaso poco informato o semi acculturato… L'utente che visita Wikipedia per apprendere qualche argomento, per confermare qualche dato di fatto, è piuttosto nella posizione dell'avventore di un bagno pubblico.",Italian,Ita,In un articolo del  The FaithBased Encyclopedia L basata sulla fiducia l direttore della Britannica Robert McHenry criticxf l wiki sostenendo che b quanto vicina in qualche momento della sua vita al raggiungimento della credibilit una voce di Wikipedia sempre aperta a qualche ficcanaso poco informato o semi acculturato L che visita Wikipedia per apprendere qualche argomento per confermare qualche dato di fatto piuttosto nella posizione dell di un bagno pubblico
7350,"L'apprendimento automatico è strettamente legato al riconoscimento di pattern e alla teoria computazionale dell'apprendimento[4] ed esplora lo studio e la costruzione di algoritmi che possano apprendere da un insieme di dati e fare delle predizioni su questi,[5] costruendo in modo induttivo un modello basato su dei campioni.",Italian,Ita,L automatico strettamente legato al riconoscimento di pattern e alla teoria computazionale dell ed esplora lo studio e la costruzione di algoritmi che possano apprendere da un insieme di dati e fare delle predizioni su questi costruendo in modo induttivo un modello basato su dei campioni
7202,"Ad aprile 2004 nasce la Wikipedia in sardo, poi a ottobre la Wikipedia in siciliano, a gennaio 2005 la Wikipedia in friulano e a seguire, nel corso del 2005, le versioni linguistiche in corso, napoletano, romancio, veneto e lombardo.",Italian,Ita,Ad aprile nasce la Wikipedia in sardo poi a ottobre la Wikipedia in siciliano a gennaio la Wikipedia in friulano e a seguire nel corso del  le versioni linguistiche in corso napoletano romancio veneto e lombardo
7703,non ne sono sicuro.,Italian,Ita,non ne sono sicuro
7231,[26] Su Wikipedia non vi sono distinzioni formali tra chi collabora al progetto: le decisioni sono idealmente prese raggiungendo il consenso tra coloro che sono coinvolti.,Italian,Ita, Su Wikipedia non vi sono distinzioni formali tra chi collabora al progetto le decisioni sono idealmente prese raggiungendo il consenso tra coloro che sono coinvolti
7239,"[35] L'ex redattore capo di Wikipedia Larry Sanger ha affermato che avere la licenza libera GFDL come ""garanzia di libertà, è una forte motivazione a lavorare in un'enciclopedia libera"".",Italian,Ita, L redattore capo di Wikipedia Larry Sanger ha affermato che avere la licenza libera GFDL come garanzia di libert una forte motivazione a lavorare in un libera
7685,sono d'accordo con te al 100%.,Italian,Ita,sono d con te al 
7352,"L'apprendimento automatico è collegato, e spesso si sovrappone, alla statistica computazionale, che si occupa dell'elaborazione di predizioni tramite l'uso di computer.",Italian,Ita,L automatico collegato e spesso si sovrappone alla statistica computazionale che si occupa dell di predizioni tramite l di computer
7114,"Nature è una delle più antiche ed importanti riviste scientifiche esistenti, forse in assoluto quella considerata di maggior prestigio nell'ambito della comunità scientifica internazionale (insieme a Science).",Italian,Ita,Nature una delle pixf antiche ed importanti riviste scientifiche esistenti forse in assoluto quella considerata di maggior prestigio nell della comunit scientifica internazionale insieme a Science
7804,corse ad abbracciare sua madre che era seduta in casa triste né sorella o mia dolce figlia pensavo di non rivederti mai più.,Italian,Ita,corse ad abbracciare sua madre che era seduta in casa triste n sorella o mia dolce figlia pensavo di non rivederti mai pixf
7644,come vanno le cose?,Italian,Ita,come vanno le cose
7743,È molto gentile da parte sua.,Italian,Ita,xc molto gentile da parte sua
7721,preferirei che tu non lo facessi.,Italian,Ita,preferirei che tu non lo facessi
7392,"La trasduzione è un caso speciale di questo principio, nel quale l'intero insieme delle istanze del problema è noto durante l'apprendimento, eccetto la parte degli output desiderati che è mancante.",Italian,Ita,La trasduzione un caso speciale di questo principio nel quale l insieme delle istanze del problema noto durante l eccetto la parte degli output desiderati che mancante
7230,"L'attività di wikipediano è riconosciuta come ""profilo professionale"" dall'IWA (International Webmasters Association).",Italian,Ita,L di wikipediano riconosciuta come profilo professionale dall International Webmasters Association
7342,[54] Nel 2009 il lancio di Wikipedia (avvenuto nel 2001) è stato inserito da Webby Awards nei 10 momenti più importanti per Internet nell'ultimo decennio (2000-2009).,Italian,Ita, Nel il lancio di Wikipedia avvenuto nel  stato inserito da Webby Awards nei momenti pixf importanti per Internet nell decennio 
7810,immagino che non vorrebbe più pane d'oro adesso eh lo sai.,Italian,Ita,immagino che non vorrebbe pixf pane d adesso eh lo sai
7433,"Nell'ambito dell'apprendimento automatico, la teoria Bayesiana è importante perché fornisce un approccio quantitativo per valutare le prove a sostegno dell'ipotesi alternativa.",Italian,Ita,Nell dell automatico la teoria Bayesiana importante perch fornisce un approccio quantitativo per valutare le prove a sostegno dell alternativa
7388,"Oltre ai limiti di prestazioni, i teorici dell'apprendimento studiano la complessità temporale e la fattibilità dell'apprendimento stesso.",Italian,Ita,Oltre ai limiti di prestazioni i teorici dell studiano la complessit temporale e la fattibilit dell stesso
7727,certo nessun problema.,Italian,Ita,certo nessun problema
7258,"A parte la distribuzione nella sua forma originale online, attraverso i siti ufficiali o i molti mirror creati su altri server web, anche le versioni stampate o pronte alla stampa di Wikipedia hanno ottenuto popolarità.",Italian,Ita,A parte la distribuzione nella sua forma originale online attraverso i siti ufficiali o i molti mirror creati su altri server web anche le versioni stampate o pronte alla stampa di Wikipedia hanno ottenuto popolarit
7496,"in Francia il rendezvous precedente era usato dall'esercito per indicare un luogo di incontro per le truppe, ora c'è qualcosa di leggermente eccitante e segreto nella parola rendezvous anche adesso, quindi puoi usare rendezvous per qualsiasi riunione.",Italian,Ita,in Francia il rendezvous precedente era usato dall per indicare un luogo di incontro per le truppe ora c qualcosa di leggermente eccitante e segreto nella parola rendezvous anche adesso quindi puoi usare rendezvous per qualsiasi riunione
